,avg_vol_126,vol_dispersion_126,avg_pairwise_corr_63,PC1_var,cum_var_3,effective_dimension
2019-12-11,-1.0519017373510526,-0.9049737263777801,-0.7268964774631737,-0.6959908834874744,-1.219211508868069,-0.07771485267364694
2019-12-12,-1.049130748379984,-0.9038025569247753,-0.701476632915474,-0.7023587456480875,-1.2117370785225319,-0.039239516318222346
2019-12-13,-1.0432344605080721,-0.9020246518287786,-0.7142399583955921,-0.7071233772642903,-1.2220925794723623,-0.048244257889512
2019-12-16,-1.032095346350644,-0.8972353184194634,-0.7304274575989985,-0.7379549195525518,-1.2723427454914207,-0.047206369049060816
2019-12-17,-1.042748732761157,-0.9117946650694265,-0.7455954280785346,-0.7824170036760745,-1.3496160811352933,-0.05622215796539051
2019-12-18,-1.0308705947085348,-0.9018409153183982,-0.7621886433203349,-0.7966534774708416,-1.2657938273439586,0.17567149837845192
2019-12-19,-1.0502148761560501,-0.9215215010750905,-0.760824367233954,-0.7962354123040819,-1.2635125361045647,0.1785692830434206
2019-12-20,-1.0510734088157678,-0.9209864676943731,-0.764934153905099,-0.8191915827542419,-1.2650465515982383,0.2553139004318855
2019-12-23,-1.0465452031448308,-0.9182451633461437,-0.7825296687797637,-0.8424725556091804,-1.3024584761096627,0.2593959316506086
2019-12-26,-1.0336077167000437,-0.9131861333778878,-0.776011812636376,-0.8745121671783241,-1.3546632962074645,0.26429655195253926
2019-12-27,-1.0311906235039703,-0.911479944531956,-0.773291882037954,-0.8745315629265594,-1.3556030701520705,0.2631443292363288
2019-12-30,-1.019612617281301,-0.9007887463669406,-0.7876716030829961,-0.9073133228185781,-1.3982275823236956,0.29209278518332416
2020-01-02,-1.0077999444418133,-0.8963584374355774,-0.8137623714948646,-0.9273714395756323,-1.3954343623653975,0.35737698492760617
2020-01-03,-1.0116990607160545,-0.8986104594790222,-0.82124834453674,-0.9327791726598116,-1.4044066910324964,0.3591814826891938
2020-01-06,-1.0107025292389362,-0.897652478191949,-0.7493287038352201,-0.944092029835921,-1.3882062189682658,0.42110390548740206
2020-01-07,-1.004521303255684,-0.8928067328043463,-0.9692234701259858,-0.9523250608482812,-1.3866694656603438,0.44817372025157143
2020-01-08,-1.0035689121129707,-0.8868303467517731,-0.9513007420775397,-0.971042182498142,-1.4178734068679317,0.4534153408584615
2020-01-09,-1.0154273589226555,-0.8895969618531935,-0.9868510121161072,-0.9795814019808496,-1.4341094472751417,0.4520357657502232
2020-01-10,-1.0254582488476078,-0.8890084254071701,-0.9787175389450076,-0.9938250976919712,-1.4657019905762858,0.44407306210012987
2020-01-13,-0.9377304515087206,-0.5399425391868505,-0.9479407625914982,1.5311344320309812,0.6843040336359144,-1.9518364753607615
2020-01-14,-0.9458375067944121,-0.543138493928724,-0.9486778038009953,1.5112922845247634,0.6608475584926211,-1.9516244433912122
2020-01-15,-0.9464726169921146,-0.5431565976012613,-0.9234259764987964,1.491161489599874,0.6362731346266262,-1.9524823882993545
2020-01-16,-0.9466146801415005,-0.5441338291672787,-0.9419400914439001,1.474023931732092,0.6135317896986736,-1.9559107703569096
2020-01-17,-0.9491143566931682,-0.5412561275618955,-0.9684003231709727,1.4448661181939082,0.5798484844617895,-1.9545344433178813
2020-01-20,-0.9384235543454146,-0.5310987317720287,-0.9446200081698478,1.3781360857122658,0.5152733475338592,-1.9328919490000198
2020-01-21,-0.9254672713758954,-0.5218788300022718,-0.9385711875049316,1.3206173056424653,0.5041756073073306,-1.8472427430334433
2020-01-22,-0.9220381986649443,-0.5192989407504756,-0.9472807608215987,1.305463220882821,0.5026200145768869,-1.822504556771728
2020-01-23,-0.9209610577038511,-0.5187232967734585,-0.9639485066901808,1.4447734141149307,0.6580704567637778,-1.8411124674612562
2020-01-24,-0.9072654218580055,-0.5190878519447314,-0.9646022654239791,1.3955620213972406,0.6004277793326007,-1.8383456455104217
2020-01-27,-0.8927544660138039,-0.5167171948833158,-0.7597340283492745,1.373984271021086,0.6056727793551099,-1.7930606828781779
2020-01-28,-0.8935968727244278,-0.5174928904933361,-0.6648121234498109,1.3817822079073396,0.6133488719948191,-1.7955221296037243
2020-01-29,-0.8971407820190981,-0.5153082012366645,-0.6767114027862532,1.3797974098593595,0.6113847631256915,-1.7946938543182114
2020-01-30,-0.9017334323768134,-0.5190176416109077,-0.6170803498730663,1.3663883965156223,0.6164863658851937,-1.7640134434857193
2020-01-31,-0.8979860123947921,-0.5189108724549159,-0.5155067458828949,1.3499994736069116,0.6116973982383329,-1.7421458615744176
2020-02-03,-0.9023720686189864,-0.5151852097846036,-0.5143630827597264,1.3281016961819019,0.6172604369668073,-1.6962308264658539
2020-02-04,-0.9116184851339918,-0.5238002041211162,-0.5143998133543953,1.3256951181978625,0.6162358608740672,-1.693583352481069
2020-02-05,-0.9267817844201061,-0.5287427115840189,-0.5364198205679608,1.3228358020495936,0.6121058651791872,-1.6944388373517312
2020-02-06,-0.9986752368028311,-0.631751637028088,-0.4563282463052755,1.3080685326623998,0.6081034035697761,-1.6742191985658588
2020-02-07,-0.9971572192545147,-0.6317020504098115,-0.4000339226555583,1.3007285579375527,0.619455048715691,-1.6453049290441375
2020-02-10,-0.989050420182484,-0.6286383204283768,-0.2276325179969942,1.27735706090338,0.6126675519222928,-1.6137841098447514
2020-02-11,-0.9851922973117642,-0.627117900093729,-0.13016197358791123,1.2526367584451314,0.6289838415643045,-1.5479242279233727
2020-02-12,-0.9890997102220168,-0.630018606070923,-0.11997818600859941,1.2498639103361942,0.6254876223424563,-1.547906591662876
2020-02-13,-0.9960628839329774,-0.6341171271630994,-0.14849428101499285,1.252686568696288,0.6254581642527748,-1.552896207943506
