,UMAP1,UMAP2
2022-12-09,18.672276,9.86483
2022-12-12,18.773975,10.549155
2022-12-13,18.807514,10.523016
2022-12-14,18.790392,10.518192
2022-12-15,18.818598,10.50941
2022-12-16,18.828506,10.611502
2022-12-19,18.82144,10.583401
2022-12-20,18.82897,10.578375
2022-12-21,18.826307,10.561053
2022-12-22,18.867893,10.530059
2022-12-23,18.830734,10.535689
2022-12-27,18.863758,10.544192
2022-12-28,18.865356,10.442245
2022-12-29,18.933266,10.23446
2022-12-30,18.890417,10.231693
2023-01-03,18.982868,10.201023
2023-01-04,18.930445,10.131051
2023-01-05,18.969614,10.223601
2023-01-06,18.728615,9.776192
2023-01-09,18.774965,9.881026
2023-01-10,18.802725,9.950636
2023-01-11,18.894445,10.241604
2023-01-12,18.932034,10.296355
2023-01-13,18.89771,10.334837
2023-01-17,18.955065,10.250486
2023-01-18,18.835262,10.428973
2023-01-19,18.792175,10.456858
2023-01-20,18.84658,10.439076
2023-01-23,18.857677,10.405567
2023-01-24,18.83252,10.425334
2023-01-25,18.825354,10.482864
2023-01-26,18.878729,10.41899
2023-01-27,18.817366,10.393197
2023-01-30,18.828556,10.454497
2023-01-31,18.779564,10.504721
2023-02-01,18.823181,10.4575815
2023-02-02,18.992208,10.332916
2023-02-03,19.116909,10.307584
2023-02-06,19.139683,10.314989
2023-02-07,19.256052,10.309766
2023-02-08,19.248482,10.299202
2023-02-09,19.209902,10.309964
2023-02-10,19.309866,10.287455
2023-02-13,19.336103,10.305133
2023-02-14,19.382929,10.304858
2023-02-15,19.328844,10.302264
2023-02-16,19.34408,10.292008
2023-02-17,19.352146,10.305055
2023-02-21,19.367653,10.307482
2023-02-22,19.385092,10.3313465
2023-02-23,19.356987,10.301985
2023-02-24,19.358017,10.2964735
2023-02-27,19.355478,10.3086815
2023-02-28,19.366215,10.304219
2023-03-01,19.270378,10.37778
2023-03-02,19.320093,10.349789
2023-03-03,19.281973,10.371918
2023-03-06,19.170458,10.43986
2023-03-07,19.060946,10.454054
2023-03-08,19.016668,10.457045
2023-03-09,18.81159,10.630212
2023-03-10,18.83019,10.698568
2023-03-13,18.859438,11.455016
2023-03-14,18.851583,11.3548975
2023-03-15,18.877714,11.6105795
2023-03-16,18.894432,11.58086
2023-03-17,18.91339,11.691454
2023-03-20,18.940088,11.796799
2023-03-21,18.938463,11.822908
2023-03-22,18.94957,11.861245
2023-03-23,18.938728,11.828929
2023-03-24,18.942308,11.861352
2023-03-27,18.970907,11.902076
2023-03-28,18.948961,11.879212
2023-03-29,18.96017,11.89393
2023-03-30,18.997105,11.925513
2023-03-31,18.991846,11.9417715
2023-04-03,18.989952,11.929051
2023-04-04,18.98868,11.927104
2023-04-05,18.990545,11.927919
2023-04-06,18.999418,11.944208
2023-04-10,18.988556,11.925649
2023-04-11,18.991701,11.936502
2023-04-12,18.961658,11.888746
2023-04-13,18.977839,11.90888
2023-04-14,18.895416,11.857324
2023-04-17,18.904089,11.85076
2023-04-18,18.909075,11.828256
2023-04-19,18.88818,11.807893
2023-04-20,18.873732,11.751649
2023-04-21,18.84822,11.694855
2023-04-24,18.848392,11.745188
2023-04-25,18.878538,11.639311
2023-04-26,17.56065,12.787325
2023-04-27,17.574976,12.763008
2023-04-28,17.568552,12.773935
2023-05-01,17.574163,12.768824
2023-05-02,17.549309,12.793708
2023-05-03,17.39271,12.942121
2023-05-04,17.132088,13.220317
2023-05-05,17.113625,13.23402
2023-05-08,17.148424,13.208794
2023-05-09,17.121832,13.242793
2023-05-10,17.181135,13.189957
2023-05-11,17.19948,13.178865
2023-05-12,17.227211,13.169545
2023-05-15,17.211142,13.181075
2023-05-16,17.225111,13.170591
2023-05-17,17.225824,13.169286
2023-05-18,17.247477,13.156432
2023-05-19,17.239006,13.161983
2023-05-22,17.253633,13.147604
2023-05-23,17.236101,13.163485
2023-05-24,17.268986,13.134075
2023-05-25,16.57658,13.485144
2023-05-26,16.471281,13.540695
2023-05-30,16.54939,13.490455
2023-05-31,16.458834,13.53118
2023-06-01,16.194244,13.611135
2023-06-02,16.192167,13.603051
2023-06-05,16.190052,13.61186
2023-06-06,16.166143,13.621733
2023-06-07,16.152115,13.62769
2023-06-08,16.161655,13.625582
2023-06-09,16.12722,13.639032
2023-06-12,16.118551,13.656491
2023-06-13,16.05687,13.675708
2023-06-14,16.051275,13.679819
2023-06-15,16.051653,13.676285
2023-06-16,16.043465,13.662643
2023-06-20,16.03904,13.686624
2023-06-21,16.03665,13.690801
2023-06-22,16.061544,13.679941
2023-06-23,16.050335,13.678605
2023-06-26,16.060526,13.688706
2023-06-27,16.141777,13.634036
2023-06-28,16.133316,13.637309
2023-06-29,16.122202,13.649363
2023-06-30,16.18194,13.6196
2023-07-03,16.524668,13.537739
2023-07-05,16.631905,13.466583
2023-07-06,16.658627,13.449407
2023-07-07,16.65693,13.462387
2023-07-10,16.662731,13.457859
2023-07-11,16.706911,13.430615
2023-07-12,16.707157,13.433139
2023-07-13,16.669348,13.451222
2023-07-14,16.7002,13.432162
2023-07-17,16.722761,13.423581
2023-07-18,16.684849,13.448026
2023-07-19,16.72838,13.4315195
2023-07-20,16.78283,13.377505
2023-07-21,16.774004,13.388984
2023-07-24,16.760323,13.393223
2023-07-25,16.740149,13.406688
2023-07-26,16.741566,13.408804
2023-07-27,16.681622,13.448279
2023-07-28,16.675432,13.452842
2023-07-31,16.647282,13.472461
2023-08-01,16.623373,13.472258
2023-08-02,16.565168,13.539471
2023-08-03,16.67975,13.449967
2023-08-04,13.958267,15.836681
2023-08-07,13.948041,15.820504
2023-08-08,13.9968195,15.804236
2023-08-09,14.007761,15.793867
2023-08-10,13.993053,15.809773
2023-08-11,13.97594,15.823561
2023-08-14,13.995149,15.810968
2023-08-15,13.992621,15.808922
2023-08-16,13.989214,15.81233
2023-08-17,13.9222145,15.870355
2023-08-18,13.958764,15.832132
2023-08-21,13.94843,15.846172
2023-08-22,13.956535,15.837477
2023-08-23,13.962039,15.832815
2023-08-24,13.9471445,15.839999
2023-08-25,13.954526,15.840056
2023-08-28,13.961761,15.836871
2023-08-29,13.915769,15.873213
2023-08-30,13.948873,15.846384
2023-08-31,13.934495,15.867673
2023-09-01,13.152377,16.127178
2023-09-05,13.0517235,16.16572
2023-09-06,12.97657,16.194021
2023-09-07,12.918352,16.21002
2023-09-08,12.85849,16.225445
2023-09-11,12.907026,16.207129
2023-09-12,12.842738,16.243908
2023-09-13,12.865297,16.222525
2023-09-14,12.820726,16.257767
2023-09-15,12.856855,16.228014
2023-09-18,12.8338995,16.244207
2023-09-19,12.80424,16.256062
2023-09-20,12.784631,16.268265
2023-09-21,12.800777,16.254683
2023-09-22,12.807246,16.256987
2023-09-25,12.767492,16.282515
2023-09-26,12.791782,16.250334
2023-09-27,12.7677765,16.264412
2023-09-28,12.618697,16.305567
2023-09-29,12.577899,16.321207
2023-10-02,12.565638,16.328232
2023-10-03,12.519048,16.322794
2023-10-04,12.479124,16.346628
2023-10-05,12.457265,16.364616
2023-10-06,12.531333,16.318527
2023-10-09,12.460387,16.358076
2023-10-10,12.376999,16.37983
2023-10-11,12.29889,16.42987
2023-10-12,12.252147,16.461523
2023-10-13,12.244107,16.45794
2023-10-16,12.232801,16.472462
2023-10-17,12.211451,16.498583
2023-10-18,12.118331,16.57954
2023-10-19,12.4277935,16.374725
2023-10-20,12.235646,16.458532
2023-10-23,12.227027,16.477478
2023-10-24,12.222881,16.497826
2023-10-25,12.204306,16.494598
2023-10-26,12.175932,16.412647
2023-10-27,12.182372,16.436302
2023-10-30,12.147291,16.366209
2023-10-31,12.095664,16.346272
2023-11-01,11.891735,16.472935
2023-11-02,11.933254,16.676039
2023-11-03,11.941974,16.707132
2023-11-06,11.948832,16.719488
2023-11-07,11.961115,16.706123
2023-11-08,11.976013,16.709305
2023-11-09,11.996664,16.705074
2023-11-10,12.062624,16.654778
2023-11-13,11.988313,16.722874
2023-11-14,12.667848,18.457335
2023-11-15,12.70363,18.50103
2023-11-16,12.662287,18.50349
2023-11-17,12.744899,18.546625
2023-11-20,12.6672535,18.549381
2023-11-21,12.688252,18.521927
2023-11-22,12.671019,18.502243
2023-11-24,12.75562,18.53483
2023-11-27,12.874113,18.658562
2023-11-28,12.844624,18.619581
2023-11-29,12.887633,18.652718
2023-11-30,12.889762,18.651808
2023-12-01,12.93757,18.689863
2023-12-04,12.913409,18.684942
2023-12-05,12.937362,18.70073
2023-12-06,12.952035,18.69508
2023-12-07,12.970606,18.715063
2023-12-08,13.004612,18.722042
2023-12-11,13.120753,18.767805
2023-12-12,13.43808,18.963652
2023-12-13,13.552777,19.038107
2023-12-14,13.570693,19.042267
2023-12-15,13.604151,19.065804
2023-12-18,13.586319,19.050812
2023-12-19,13.602227,19.064577
2023-12-20,13.577446,19.030834
2023-12-21,13.583572,19.04451
2023-12-22,13.558081,19.032019
2023-12-26,13.595908,19.003878
2023-12-27,13.565955,19.03861
2023-12-28,13.528725,19.009472
2023-12-29,13.556019,19.0391
2024-01-02,13.557056,19.052412
2024-01-03,13.537048,19.030994
2024-01-04,13.568084,19.053467
2024-01-05,13.561968,19.053175
2024-01-08,13.566663,19.046877
2024-01-09,13.54568,19.025356
2024-01-10,13.518176,19.0164
2024-01-11,13.56432,19.05227
2024-01-12,13.440559,18.99401
2024-01-16,13.050987,18.761961
2024-01-17,12.946426,18.726633
2024-01-18,12.96224,18.68207
2024-01-19,12.966566,18.7114
2024-01-22,13.462829,18.950888
2024-01-23,13.473954,18.992262
2024-01-24,13.445258,18.96085
2024-01-25,13.282759,18.896004
2024-01-26,13.2944975,18.89267
2024-01-29,13.342974,18.937653
2024-01-30,13.246993,18.880928
2024-01-31,13.32085,18.90809
2024-02-01,13.407641,18.958378
2024-02-02,12.882356,18.859058
2024-02-05,12.862082,18.905506
2024-02-06,12.865938,18.880474
2024-02-07,12.656445,18.932919
2024-02-08,12.616834,18.922508
2024-02-09,12.622549,18.920523
2024-02-12,12.6405735,18.919334
2024-02-13,12.625451,18.94271
2024-02-14,12.614135,18.923346
2024-02-15,12.583231,18.91651
2024-02-16,12.585321,18.91879
2024-02-20,12.556532,18.88932
2024-02-21,12.31075,18.829224
2024-02-22,12.199162,18.763737
2024-02-23,12.213783,18.774002
2024-02-26,12.140326,18.815084
2024-02-27,12.173821,18.801609
2024-02-28,12.228012,18.800436
2024-02-29,12.174056,18.809008
2024-03-01,11.919197,18.84331
2024-03-04,11.910104,18.872574
2024-03-05,11.763849,18.9071
2024-03-06,11.72514,18.954826
2024-03-07,11.774537,18.911188
2024-03-08,11.582794,19.074205
2024-03-11,11.559187,19.102161
2024-03-12,11.50947,19.150394
2024-03-13,11.48256,19.170784
2024-03-14,11.495993,19.15896
2024-03-15,11.446698,19.214014
2024-03-18,11.455229,19.207874
2024-03-19,11.460405,19.201376
2024-03-20,11.443185,19.218206
2024-03-21,11.4493885,19.21369
2024-03-22,11.458592,19.2029
2024-03-25,11.441939,19.21923
2024-03-26,11.4273615,19.233345
2024-03-27,11.481328,19.181664
2024-03-28,11.511754,19.148308
2024-04-01,11.510592,19.149122
2024-04-02,11.632908,19.0252
2024-04-03,11.624023,19.02419
2024-04-04,11.652676,18.9989
2024-04-05,11.687253,18.963621
2024-04-08,11.683729,18.96422
2024-04-09,11.678605,18.971827
2024-04-10,11.696983,18.952398
2024-04-11,11.707566,18.936144
2024-04-12,11.678216,18.975626
2024-04-15,11.675537,18.953333
2024-04-16,11.671955,18.970592
2024-04-17,11.742849,18.914377
2024-04-18,11.739304,18.913559
2024-04-19,11.703474,18.936466
2024-04-22,11.77978,18.836071
2024-04-23,11.880779,18.692343
2024-04-24,11.92259,18.52328
2024-04-25,11.847176,18.422623
2024-04-26,11.41332,17.463646
2024-04-29,11.435535,17.449163
2024-04-30,11.483233,17.40414
2024-05-01,11.414916,17.436085
2024-05-02,11.3602085,17.397373
2024-05-03,11.391447,17.449127
2024-05-06,11.365382,17.401989
2024-05-07,11.244054,17.22009
2024-05-08,11.247113,17.217054
2024-05-09,11.248068,17.17557
2024-05-10,11.2171135,17.128923
2024-05-13,11.2431345,17.114466
2024-05-14,11.230693,17.120571
2024-05-15,11.220614,17.104765
2024-05-16,11.22815,17.087936
2024-05-17,11.201737,17.063936
2024-05-20,11.210199,17.074923
2024-05-21,11.202938,17.063866
2024-05-22,10.862571,17.299648
2024-05-23,10.731583,17.3569
2024-05-24,10.673437,17.379768
2024-05-28,10.568446,17.415712
2024-05-29,10.466897,17.462471
2024-05-30,10.418919,17.486345
2024-05-31,10.405379,17.492567
2024-06-03,10.417168,17.477535
2024-06-04,10.427712,17.480104
2024-06-05,10.443753,17.473818
2024-06-06,10.4423685,17.476269
2024-06-07,10.403574,17.492704
2024-06-10,10.395791,17.49706
2024-06-11,10.3935585,17.498255
2024-06-12,10.405955,17.490402
2024-06-13,10.408114,17.485744
2024-06-14,10.399556,17.49503
2024-06-17,10.4079,17.489365
2024-06-18,10.392056,17.497948
2024-06-20,10.40705,17.491566
2024-06-21,10.396964,17.507719
2024-06-24,10.509292,17.446623
2024-06-25,10.561247,17.39952
2024-06-26,10.652394,17.3942
2024-06-27,10.668018,17.387886
2024-06-28,10.57155,17.419878
2024-07-01,10.654505,17.391869
2024-07-02,10.854279,17.316244
2024-07-03,10.804947,17.332664
2024-07-05,10.816028,17.344185
2024-07-08,10.841266,17.32075
2024-07-09,10.816916,17.32032
2024-07-10,10.844986,17.32088
2024-07-11,11.045597,17.227785
2024-07-12,11.104073,17.201418
2024-07-15,10.981955,17.28824
2024-07-16,11.010315,17.230566
2024-07-17,11.150626,17.155056
2024-07-18,11.159834,17.085983
2024-07-19,11.228625,17.062906
2024-07-22,11.238348,17.06176
2024-07-23,11.230096,17.05031
2024-07-24,11.251499,17.05451
2024-07-25,11.22157,17.047672
2024-07-26,11.442554,15.323582
2024-07-29,11.421712,15.334676
2024-07-30,11.491628,14.977858
2024-07-31,11.548532,14.769333
2024-08-01,11.370002,14.676387
2024-08-02,11.164087,14.469535
2024-08-05,11.114921,14.379945
2024-08-06,11.093537,14.387079
2024-08-07,11.001294,14.322941
2024-08-08,11.006611,14.328656
2024-08-09,11.007615,14.323533
2024-08-12,11.001193,14.326945
2024-08-13,10.99481,14.310216
2024-08-14,10.994733,14.311855
2024-08-15,10.994955,14.307037
2024-08-16,10.981389,14.296884
2024-08-19,10.991268,14.305973
2024-08-20,10.985985,14.299691
2024-08-21,10.993436,14.308518
2024-08-22,10.978106,14.284974
2024-08-23,10.989186,14.330181
2024-08-26,10.96973,14.282187
2024-08-27,11.008752,14.288871
2024-08-28,11.006546,14.295944
2024-08-29,11.734284,14.407368
2024-08-30,11.754131,14.4776535
2024-09-03,11.828424,14.464742
2024-09-04,11.848874,14.468088
2024-09-05,11.865538,14.479498
2024-09-06,11.961223,14.446296
2024-09-09,12.070109,14.472346
2024-09-10,12.112088,14.463228
2024-09-11,12.126813,14.4890375
2024-09-12,12.116651,14.482616
2024-09-13,12.115823,14.483849
2024-09-16,12.118386,14.478277
2024-09-17,12.1257515,14.486888
2024-09-18,12.10851,14.474958
2024-09-19,12.079629,14.459433
2024-09-20,12.075399,14.4565325
2024-09-23,12.097378,14.468132
2024-09-24,12.103992,14.478231
2024-09-25,12.109783,14.472658
2024-09-26,12.050376,14.437249
2024-09-27,12.058242,14.420821
2024-09-30,11.789841,14.304547
2024-10-01,11.809346,14.321219
2024-10-02,11.84088,14.327756
2024-10-03,11.820581,14.3052
2024-10-04,11.798404,14.311427
2024-10-07,11.850621,14.336273
2024-10-08,11.849365,14.311789
2024-10-09,11.800836,14.31158
2024-10-10,11.732241,14.253825
2024-10-11,11.7204,14.251065
2024-10-14,11.722178,14.255942
2024-10-15,11.702016,14.210449
2024-10-16,11.700551,14.251538
2024-10-17,11.719577,14.244991
2024-10-18,11.692138,14.23531
2024-10-21,11.724065,14.260456
2024-10-22,11.714608,14.250747
2024-10-23,11.690067,14.319727
2024-10-24,11.230577,15.56135
2024-10-25,11.156425,15.661813
2024-10-28,11.147144,15.686813
2024-10-29,11.119823,15.687809
2024-10-30,11.113452,15.68041
2024-10-31,11.227461,15.647031
2024-11-01,11.221024,15.681978
2024-11-04,11.212238,15.667859
2024-11-05,11.179438,15.689551
2024-11-06,11.129636,15.720887
2024-11-07,11.125838,15.752564
2024-11-08,11.073225,15.739435
2024-11-11,11.039518,15.763337
2024-11-12,11.060953,15.769174
2024-11-13,11.038192,15.719825
2024-11-14,11.11249,15.784454
2024-11-15,11.092754,15.753073
2024-11-18,11.0628605,15.746146
2024-11-19,11.070716,15.749724
2024-11-20,11.0510435,15.736765
2024-11-21,11.0678425,15.763594
2024-11-22,11.065473,15.771829
2024-11-25,11.102525,15.783748
2024-11-26,11.049237,15.755132
2024-11-27,10.998801,15.716761
2024-11-29,11.000269,15.7285795
2024-12-02,11.01196,15.717195
2024-12-03,10.988738,15.719469
2024-12-04,10.915024,15.711035
2024-12-05,10.948743,15.66293
2024-12-06,10.920969,15.609975
2024-12-09,10.936484,15.633602
2024-12-10,10.932633,15.637554
2024-12-11,10.933086,15.614288
2024-12-12,10.950493,15.618292
2024-12-13,10.894468,15.5754795
2024-12-16,10.902359,15.581829
2024-12-17,10.936069,15.612881
2024-12-18,10.952501,15.635716
2024-12-19,10.967814,15.654648
2024-12-20,10.96014,15.668931
