,regime
1970-01-01 00:00:00.952047000,1
1970-01-01 00:00:00.952306200,1
1970-01-01 00:00:00.952392600,1
1970-01-01 00:00:00.952479000,1
1970-01-01 00:00:00.952565400,1
1970-01-01 00:00:00.952651800,1
1970-01-01 00:00:00.952911000,1
1970-01-01 00:00:00.952997400,1
1970-01-01 00:00:00.953083800,1
1970-01-01 00:00:00.953170200,1
1970-01-01 00:00:00.953256600,1
1970-01-01 00:00:00.953515800,1
1970-01-01 00:00:00.953602200,1
1970-01-01 00:00:00.953688600,1
1970-01-01 00:00:00.953775000,1
1970-01-01 00:00:00.953861400,1
1970-01-01 00:00:00.954120600,1
1970-01-01 00:00:00.954207000,1
1970-01-01 00:00:00.954293400,1
1970-01-01 00:00:00.954379800,1
1970-01-01 00:00:00.954466200,1
1970-01-01 00:00:00.954725400,1
1970-01-01 00:00:00.954811800,1
1970-01-01 00:00:00.954898200,1
1970-01-01 00:00:00.954984600,1
1970-01-01 00:00:00.955071000,1
1970-01-01 00:00:00.955330200,1
1970-01-01 00:00:00.955416600,1
1970-01-01 00:00:00.955503000,1
1970-01-01 00:00:00.955589400,1
1970-01-01 00:00:00.955675800,0
1970-01-01 00:00:00.955935000,0
1970-01-01 00:00:00.956021400,0
1970-01-01 00:00:00.956107800,0
1970-01-01 00:00:00.956194200,0
1970-01-01 00:00:00.956280600,0
1970-01-01 00:00:00.956539800,0
1970-01-01 00:00:00.956626200,0
1970-01-01 00:00:00.956712600,0
1970-01-01 00:00:00.956799000,0
1970-01-01 00:00:00.956885400,0
1970-01-01 00:00:00.957749400,0
1970-01-01 00:00:00.957835800,0
1970-01-01 00:00:00.957922200,0
1970-01-01 00:00:00.958008600,0
1970-01-01 00:00:00.958095000,0
1970-01-01 00:00:00.958354200,0
1970-01-01 00:00:00.958440600,0
1970-01-01 00:00:00.958527000,0
1970-01-01 00:00:00.958613400,1
1970-01-01 00:00:00.958699800,1
1970-01-01 00:00:00.958959000,1
1970-01-01 00:00:00.959045400,1
1970-01-01 00:00:00.959131800,1
1970-01-01 00:00:00.959218200,1
1970-01-01 00:00:00.959304600,1
1970-01-01 00:00:00.959563800,1
1970-01-01 00:00:00.959650200,1
1970-01-01 00:00:00.959736600,1
1970-01-01 00:00:00.959823000,1
1970-01-01 00:00:00.959909400,1
1970-01-01 00:00:00.960168600,1
1970-01-01 00:00:00.960255000,1
1970-01-01 00:00:00.960341400,1
1970-01-01 00:00:00.960427800,1
1970-01-01 00:00:00.960514200,1
1970-01-01 00:00:00.960773400,1
1970-01-01 00:00:00.960859800,1
1970-01-01 00:00:00.960946200,1
1970-01-01 00:00:00.961032600,1
1970-01-01 00:00:00.961119000,1
1970-01-01 00:00:00.961378200,1
1970-01-01 00:00:00.961464600,1
1970-01-01 00:00:00.961551000,1
1970-01-01 00:00:00.961637400,1
1970-01-01 00:00:00.961723800,1
1970-01-01 00:00:00.961983000,1
1970-01-01 00:00:00.962069400,1
1970-01-01 00:00:00.962155800,1
1970-01-01 00:00:00.962242200,1
1970-01-01 00:00:00.962328600,1
1970-01-01 00:00:00.962587800,1
1970-01-01 00:00:00.962674200,1
1970-01-01 00:00:00.962760600,1
1970-01-01 00:00:00.962847000,1
1970-01-01 00:00:00.962933400,1
1970-01-01 00:00:00.963192600,1
1970-01-01 00:00:00.963279000,1
1970-01-01 00:00:00.963365400,1
1970-01-01 00:00:00.963451800,1
1970-01-01 00:00:00.963538200,1
1970-01-01 00:00:00.963797400,1
1970-01-01 00:00:00.963883800,1
1970-01-01 00:00:00.963970200,1
1970-01-01 00:00:00.964056600,1
1970-01-01 00:00:00.964143000,1
1970-01-01 00:00:00.964402200,1
1970-01-01 00:00:00.964488600,1
1970-01-01 00:00:00.964575000,1
1970-01-01 00:00:00.964661400,1
1970-01-01 00:00:00.964747800,1
1970-01-01 00:00:00.965007000,1
1970-01-01 00:00:00.965093400,1
1970-01-01 00:00:00.965179800,1
1970-01-01 00:00:00.965266200,1
1970-01-01 00:00:00.965352600,1
1970-01-01 00:00:00.965611800,1
1970-01-01 00:00:00.965698200,1
1970-01-01 00:00:00.965784600,1
1970-01-01 00:00:00.965871000,1
1970-01-01 00:00:00.965957400,1
1970-01-01 00:00:00.966216600,1
1970-01-01 00:00:00.966303000,1
1970-01-01 00:00:00.966389400,1
1970-01-01 00:00:00.966475800,1
1970-01-01 00:00:00.966562200,1
1970-01-01 00:00:00.966821400,1
1970-01-01 00:00:00.966907800,1
1970-01-01 00:00:00.966994200,1
1970-01-01 00:00:00.967080600,1
1970-01-01 00:00:00.967167000,1
1970-01-01 00:00:00.967426200,1
1970-01-01 00:00:00.967512600,1
1970-01-01 00:00:00.967599000,1
1970-01-01 00:00:00.967685400,1
1970-01-01 00:00:00.967771800,1
1970-01-01 00:00:00.968031000,1
1970-01-01 00:00:00.968117400,1
1970-01-01 00:00:00.968203800,1
1970-01-01 00:00:00.968290200,1
1970-01-01 00:00:00.968376600,1
1970-01-01 00:00:00.968635800,1
1970-01-01 00:00:00.968722200,1
1970-01-01 00:00:00.968808600,1
1970-01-01 00:00:00.968895000,1
1970-01-01 00:00:00.968981400,1
1970-01-01 00:00:00.969240600,1
1970-01-01 00:00:00.969327000,1
1970-01-01 00:00:00.969413400,1
1970-01-01 00:00:00.969499800,1
1970-01-01 00:00:00.969586200,1
1970-01-01 00:00:00.969845400,1
1970-01-01 00:00:00.969931800,1
1970-01-01 00:00:00.970018200,1
1970-01-01 00:00:00.970104600,1
1970-01-01 00:00:00.970191000,1
1970-01-01 00:00:00.971055000,1
1970-01-01 00:00:00.971141400,1
1970-01-01 00:00:00.971227800,1
1970-01-01 00:00:00.971314200,1
1970-01-01 00:00:00.971400600,1
1970-01-01 00:00:00.971659800,1
1970-01-01 00:00:00.971746200,1
1970-01-01 00:00:00.971832600,1
1970-01-01 00:00:00.971919000,1
1970-01-01 00:00:00.972005400,1
1970-01-01 00:00:00.972264600,1
1970-01-01 00:00:00.972351000,1
1970-01-01 00:00:00.972437400,1
1970-01-01 00:00:00.972523800,1
1970-01-01 00:00:00.972610200,1
1970-01-01 00:00:00.972869400,1
1970-01-01 00:00:00.972955800,1
1970-01-01 00:00:00.973042200,1
1970-01-01 00:00:00.973128600,1
1970-01-01 00:00:00.973215000,1
1970-01-01 00:00:00.973474200,1
1970-01-01 00:00:00.973560600,1
1970-01-01 00:00:00.973647000,1
1970-01-01 00:00:00.973733400,1
1970-01-01 00:00:00.973819800,1
1970-01-01 00:00:00.974079000,1
1970-01-01 00:00:00.974165400,1
1970-01-01 00:00:00.974251800,1
1970-01-01 00:00:00.974338200,1
1970-01-01 00:00:00.974424600,1
1970-01-01 00:00:00.974683800,1
1970-01-01 00:00:00.974770200,1
1970-01-01 00:00:00.974856600,1
1970-01-01 00:00:00.974943000,1
1970-01-01 00:00:00.975029400,1
1970-01-01 00:00:00.975288600,1
1970-01-01 00:00:00.975375000,1
1970-01-01 00:00:00.975461400,1
1970-01-01 00:00:00.975547800,1
1970-01-01 00:00:00.975634200,1
1970-01-01 00:00:00.975893400,1
1970-01-01 00:00:00.975979800,1
1970-01-01 00:00:00.976066200,1
1970-01-01 00:00:00.976152600,1
1970-01-01 00:00:00.976239000,1
1970-01-01 00:00:00.976498200,1
1970-01-01 00:00:00.976584600,1
1970-01-01 00:00:00.976671000,1
1970-01-01 00:00:00.976757400,1
1970-01-01 00:00:00.976843800,1
1970-01-01 00:00:00.977103000,1
1970-01-01 00:00:00.977189400,1
1970-01-01 00:00:00.977275800,1
1970-01-01 00:00:00.977362200,1
1970-01-01 00:00:00.977448600,1
1970-01-01 00:00:00.977707800,1
1970-01-01 00:00:00.977794200,1
1970-01-01 00:00:00.977880600,1
1970-01-01 00:00:00.977967000,1
1970-01-01 00:00:00.978053400,1
1970-01-01 00:00:00.978399000,1
1970-01-01 00:00:00.978485400,1
1970-01-01 00:00:00.978571800,1
1970-01-01 00:00:00.978658200,1
1970-01-01 00:00:00.978917400,1
1970-01-01 00:00:00.979003800,1
1970-01-01 00:00:00.979090200,1
1970-01-01 00:00:00.979176600,1
1970-01-01 00:00:00.979263000,1
1970-01-01 00:00:00.979522200,1
1970-01-01 00:00:00.979608600,1
1970-01-01 00:00:00.979695000,1
1970-01-01 00:00:00.979781400,1
1970-01-01 00:00:00.979867800,1
1970-01-01 00:00:00.981336600,1
1970-01-01 00:00:00.981423000,1
1970-01-01 00:00:00.981509400,1
1970-01-01 00:00:00.981595800,1
1970-01-01 00:00:00.981682200,1
1970-01-01 00:00:00.981941400,1
1970-01-01 00:00:00.982027800,1
1970-01-01 00:00:00.982114200,1
1970-01-01 00:00:00.982200600,1
1970-01-01 00:00:00.982287000,1
1970-01-01 00:00:00.982546200,1
1970-01-01 00:00:00.982632600,1
1970-01-01 00:00:00.982719000,1
1970-01-01 00:00:00.982805400,1
1970-01-01 00:00:00.982891800,1
1970-01-01 00:00:00.983151000,1
1970-01-01 00:00:00.983237400,1
1970-01-01 00:00:00.983323800,1
1970-01-01 00:00:00.983410200,1
1970-01-01 00:00:00.983496600,1
1970-01-01 00:00:00.983755800,1
1970-01-01 00:00:00.983842200,1
1970-01-01 00:00:00.983928600,1
1970-01-01 00:00:00.984015000,1
1970-01-01 00:00:00.984101400,1
1970-01-01 00:00:00.984360600,1
1970-01-01 00:00:00.984447000,1
1970-01-01 00:00:00.984533400,1
1970-01-01 00:00:00.984619800,1
1970-01-01 00:00:00.984706200,1
1970-01-01 00:00:00.984965400,1
1970-01-01 00:00:00.985051800,1
1970-01-01 00:00:00.985138200,1
1970-01-01 00:00:00.985224600,1
1970-01-01 00:00:00.985311000,1
1970-01-01 00:00:00.985570200,1
1970-01-01 00:00:00.985656600,1
1970-01-01 00:00:00.985743000,1
1970-01-01 00:00:00.985829400,1
1970-01-01 00:00:00.985915800,1
1970-01-01 00:00:00.986175000,1
1970-01-01 00:00:00.986261400,1
1970-01-01 00:00:00.986347800,1
1970-01-01 00:00:00.986434200,1
1970-01-01 00:00:00.986520600,1
1970-01-01 00:00:00.986779800,1
1970-01-01 00:00:00.986866200,1
1970-01-01 00:00:00.986952600,1
1970-01-01 00:00:00.987039000,1
1970-01-01 00:00:00.987125400,1
1970-01-01 00:00:00.987384600,1
1970-01-01 00:00:00.987471000,1
1970-01-01 00:00:00.987557400,1
1970-01-01 00:00:00.987643800,1
1970-01-01 00:00:00.987730200,1
1970-01-01 00:00:00.987989400,1
1970-01-01 00:00:00.988075800,1
1970-01-01 00:00:00.988162200,1
1970-01-01 00:00:00.988248600,1
1970-01-01 00:00:00.988335000,1
1970-01-01 00:00:00.988594200,1
1970-01-01 00:00:00.989285400,1
1970-01-01 00:00:00.989371800,1
1970-01-01 00:00:00.989458200,1
1970-01-01 00:00:00.989544600,1
1970-01-01 00:00:00.989803800,1
1970-01-01 00:00:00.989890200,1
1970-01-01 00:00:00.989976600,1
1970-01-01 00:00:00.990063000,1
1970-01-01 00:00:00.990149400,1
1970-01-01 00:00:00.990408600,1
1970-01-01 00:00:00.990495000,1
1970-01-01 00:00:00.990581400,1
1970-01-01 00:00:00.990667800,1
1970-01-01 00:00:00.990754200,1
1970-01-01 00:00:00.991013400,1
1970-01-01 00:00:00.991099800,1
1970-01-01 00:00:00.991186200,1
1970-01-01 00:00:00.991272600,1
1970-01-01 00:00:00.991359000,1
1970-01-01 00:00:00.991618200,1
1970-01-01 00:00:00.991704600,1
1970-01-01 00:00:00.991791000,1
1970-01-01 00:00:00.991877400,1
1970-01-01 00:00:00.991963800,1
1970-01-01 00:00:00.992223000,1
1970-01-01 00:00:00.992309400,1
1970-01-01 00:00:00.992395800,1
1970-01-01 00:00:00.992482200,1
1970-01-01 00:00:00.992568600,1
1970-01-01 00:00:00.992827800,1
1970-01-01 00:00:00.992914200,1
1970-01-01 00:00:00.993000600,1
1970-01-01 00:00:00.993087000,1
1970-01-01 00:00:00.993173400,1
1970-01-01 00:00:00.993432600,1
1970-01-01 00:00:00.993519000,1
1970-01-01 00:00:00.993605400,1
1970-01-01 00:00:00.993691800,1
1970-01-01 00:00:00.993778200,1
1970-01-01 00:00:00.994037400,1
1970-01-01 00:00:00.994123800,1
1970-01-01 00:00:00.994210200,1
1970-01-01 00:00:00.994296600,1
1970-01-01 00:00:00.994383000,1
1970-01-01 00:00:00.994642200,1
1970-01-01 00:00:00.994728600,1
1970-01-01 00:00:00.994815000,1
1970-01-01 00:00:00.994901400,1
1970-01-01 00:00:00.994987800,1
1970-01-01 00:00:00.995247000,1
1970-01-01 00:00:00.995333400,1
1970-01-01 00:00:00.995419800,1
1970-01-01 00:00:00.995506200,1
1970-01-01 00:00:00.995592600,1
1970-01-01 00:00:00.995851800,1
1970-01-01 00:00:00.995938200,1
1970-01-01 00:00:00.996024600,1
1970-01-01 00:00:00.996111000,1
1970-01-01 00:00:00.996197400,1
1970-01-01 00:00:00.996456600,1
1970-01-01 00:00:00.996543000,1
1970-01-01 00:00:00.996629400,1
1970-01-01 00:00:00.996715800,1
1970-01-01 00:00:00.996802200,1
1970-01-01 00:00:00.997061400,1
1970-01-01 00:00:00.997147800,1
1970-01-01 00:00:00.997234200,1
1970-01-01 00:00:00.997320600,1
1970-01-01 00:00:00.997407000,1
1970-01-01 00:00:00.997666200,1
1970-01-01 00:00:00.997752600,1
1970-01-01 00:00:00.997839000,1
1970-01-01 00:00:00.997925400,1
1970-01-01 00:00:00.998011800,1
1970-01-01 00:00:00.998271000,1
1970-01-01 00:00:00.998357400,1
1970-01-01 00:00:00.998443800,1
1970-01-01 00:00:00.998530200,1
1970-01-01 00:00:00.998616600,1
1970-01-01 00:00:00.998875800,1
1970-01-01 00:00:00.998962200,1
1970-01-01 00:00:00.999048600,1
1970-01-01 00:00:00.999135000,1
1970-01-01 00:00:00.999221400,1
1970-01-01 00:00:00.999480600,1
1970-01-01 00:00:00.999567000,1
1970-01-01 00:00:00.999653400,1
1970-01-01 00:00:00.999739800,1
1970-01-01 00:00:00.999826200,1
1970-01-01 00:00:01.000085400,1
1970-01-01 00:00:01.000171800,1
1970-01-01 00:00:01.000258200,1
1970-01-01 00:00:01.000344600,1
1970-01-01 00:00:01.000431000,1
1970-01-01 00:00:01.000690200,1
1970-01-01 00:00:01.000776600,1
1970-01-01 00:00:01.000863000,1
1970-01-01 00:00:01.000949400,1
1970-01-01 00:00:01.001035800,1
1970-01-01 00:00:01.001295000,1
1970-01-01 00:00:01.001381400,1
1970-01-01 00:00:01.001467800,1
1970-01-01 00:00:01.001554200,1
1970-01-01 00:00:01.001640600,1
1970-01-01 00:00:01.002504600,1
1970-01-01 00:00:01.002591000,1
1970-01-01 00:00:01.002677400,1
1970-01-01 00:00:01.002763800,1
1970-01-01 00:00:01.002850200,1
1970-01-01 00:00:01.003109400,1
1970-01-01 00:00:01.003195800,1
1970-01-01 00:00:01.003282200,1
1970-01-01 00:00:01.003368600,1
1970-01-01 00:00:01.003455000,1
1970-01-01 00:00:01.003714200,1
1970-01-01 00:00:01.003800600,1
1970-01-01 00:00:01.003887000,1
1970-01-01 00:00:01.003973400,1
1970-01-01 00:00:01.004059800,1
1970-01-01 00:00:01.004319000,1
1970-01-01 00:00:01.004405400,1
1970-01-01 00:00:01.004491800,1
1970-01-01 00:00:01.004578200,1
1970-01-01 00:00:01.004664600,1
1970-01-01 00:00:01.004923800,1
1970-01-01 00:00:01.005010200,1
1970-01-01 00:00:01.005096600,1
1970-01-01 00:00:01.005183000,1
1970-01-01 00:00:01.005269400,1
1970-01-01 00:00:01.005528600,1
1970-01-01 00:00:01.005615000,1
1970-01-01 00:00:01.005701400,1
1970-01-01 00:00:01.005787800,1
1970-01-01 00:00:01.005874200,1
1970-01-01 00:00:01.006133400,3
1970-01-01 00:00:01.006219800,3
1970-01-01 00:00:01.006306200,3
1970-01-01 00:00:01.006392600,3
1970-01-01 00:00:01.006479000,3
1970-01-01 00:00:01.006738200,3
1970-01-01 00:00:01.006824600,3
1970-01-01 00:00:01.006911000,3
1970-01-01 00:00:01.006997400,3
1970-01-01 00:00:01.007083800,3
1970-01-01 00:00:01.007343000,3
1970-01-01 00:00:01.007429400,3
1970-01-01 00:00:01.007515800,3
1970-01-01 00:00:01.007602200,3
1970-01-01 00:00:01.007688600,3
1970-01-01 00:00:01.007947800,3
1970-01-01 00:00:01.008034200,3
1970-01-01 00:00:01.008120600,3
1970-01-01 00:00:01.008207000,3
1970-01-01 00:00:01.008293400,3
1970-01-01 00:00:01.008552600,3
1970-01-01 00:00:01.008639000,3
1970-01-01 00:00:01.008725400,3
1970-01-01 00:00:01.008811800,3
1970-01-01 00:00:01.008898200,3
1970-01-01 00:00:01.009157400,3
1970-01-01 00:00:01.009243800,3
1970-01-01 00:00:01.009330200,3
1970-01-01 00:00:01.009416600,3
1970-01-01 00:00:01.009503000,3
1970-01-01 00:00:01.009762200,3
1970-01-01 00:00:01.010107800,3
1970-01-01 00:00:01.010367000,3
1970-01-01 00:00:01.010453400,3
1970-01-01 00:00:01.010539800,3
1970-01-01 00:00:01.010626200,3
1970-01-01 00:00:01.010712600,3
1970-01-01 00:00:01.010971800,3
1970-01-01 00:00:01.011058200,3
1970-01-01 00:00:01.011144600,3
1970-01-01 00:00:01.011231000,3
1970-01-01 00:00:01.011317400,3
1970-01-01 00:00:01.011576600,3
1970-01-01 00:00:01.011663000,3
1970-01-01 00:00:01.011749400,3
1970-01-01 00:00:01.011835800,3
1970-01-01 00:00:01.011922200,3
1970-01-01 00:00:01.012181400,3
1970-01-01 00:00:01.012267800,3
1970-01-01 00:00:01.012354200,3
1970-01-01 00:00:01.012440600,3
1970-01-01 00:00:01.012527000,3
1970-01-01 00:00:01.012786200,3
1970-01-01 00:00:01.012872600,3
1970-01-01 00:00:01.012959000,3
1970-01-01 00:00:01.013045400,3
1970-01-01 00:00:01.013131800,3
1970-01-01 00:00:01.014600600,3
1970-01-01 00:00:01.014687000,3
1970-01-01 00:00:01.014773400,3
1970-01-01 00:00:01.014859800,3
1970-01-01 00:00:01.014946200,3
1970-01-01 00:00:01.015205400,3
1970-01-01 00:00:01.015291800,3
1970-01-01 00:00:01.015378200,3
1970-01-01 00:00:01.015464600,3
1970-01-01 00:00:01.015551000,3
1970-01-01 00:00:01.015810200,3
1970-01-01 00:00:01.015896600,3
1970-01-01 00:00:01.015983000,3
1970-01-01 00:00:01.016069400,3
1970-01-01 00:00:01.016155800,3
1970-01-01 00:00:01.016415000,3
1970-01-01 00:00:01.016501400,3
1970-01-01 00:00:01.016587800,3
1970-01-01 00:00:01.016674200,3
1970-01-01 00:00:01.016760600,3
1970-01-01 00:00:01.017019800,3
1970-01-01 00:00:01.017106200,3
1970-01-01 00:00:01.017192600,3
1970-01-01 00:00:01.017279000,3
1970-01-01 00:00:01.017365400,3
1970-01-01 00:00:01.017624600,3
1970-01-01 00:00:01.017711000,3
1970-01-01 00:00:01.017797400,3
1970-01-01 00:00:01.017883800,3
1970-01-01 00:00:01.017970200,3
1970-01-01 00:00:01.018229400,3
1970-01-01 00:00:01.018315800,3
1970-01-01 00:00:01.018402200,3
1970-01-01 00:00:01.018488600,3
1970-01-01 00:00:01.018575000,3
1970-01-01 00:00:01.018834200,3
1970-01-01 00:00:01.018920600,3
1970-01-01 00:00:01.019007000,3
1970-01-01 00:00:01.019093400,3
1970-01-01 00:00:01.019179800,3
1970-01-01 00:00:01.019439000,3
1970-01-01 00:00:01.019525400,3
1970-01-01 00:00:01.019611800,3
1970-01-01 00:00:01.019698200,3
1970-01-01 00:00:01.019784600,3
1970-01-01 00:00:01.020043800,3
1970-01-01 00:00:01.020130200,3
1970-01-01 00:00:01.020821400,3
1970-01-01 00:00:01.020907800,3
1970-01-01 00:00:01.020994200,3
1970-01-01 00:00:01.021253400,3
1970-01-01 00:00:01.021339800,3
1970-01-01 00:00:01.021426200,3
1970-01-01 00:00:01.021512600,3
1970-01-01 00:00:01.021599000,3
1970-01-01 00:00:01.021858200,3
1970-01-01 00:00:01.021944600,3
1970-01-01 00:00:01.022031000,3
1970-01-01 00:00:01.022117400,3
1970-01-01 00:00:01.022203800,3
1970-01-01 00:00:01.022463000,3
1970-01-01 00:00:01.022549400,3
1970-01-01 00:00:01.022635800,3
1970-01-01 00:00:01.022722200,3
1970-01-01 00:00:01.022808600,3
1970-01-01 00:00:01.023067800,3
1970-01-01 00:00:01.023154200,3
1970-01-01 00:00:01.023240600,3
1970-01-01 00:00:01.023327000,3
1970-01-01 00:00:01.023413400,1
1970-01-01 00:00:01.023672600,1
1970-01-01 00:00:01.023759000,1
1970-01-01 00:00:01.023845400,1
1970-01-01 00:00:01.023931800,1
1970-01-01 00:00:01.024018200,1
1970-01-01 00:00:01.024277400,1
1970-01-01 00:00:01.024363800,1
1970-01-01 00:00:01.024450200,1
1970-01-01 00:00:01.024536600,1
1970-01-01 00:00:01.024623000,3
1970-01-01 00:00:01.024882200,3
1970-01-01 00:00:01.024968600,3
1970-01-01 00:00:01.025055000,3
1970-01-01 00:00:01.025141400,3
1970-01-01 00:00:01.025227800,3
1970-01-01 00:00:01.025487000,3
1970-01-01 00:00:01.025573400,3
1970-01-01 00:00:01.025659800,3
1970-01-01 00:00:01.025746200,3
1970-01-01 00:00:01.025832600,3
1970-01-01 00:00:01.026091800,3
1970-01-01 00:00:01.026178200,3
1970-01-01 00:00:01.026264600,3
1970-01-01 00:00:01.026351000,3
1970-01-01 00:00:01.026437400,3
1970-01-01 00:00:01.026696600,3
1970-01-01 00:00:01.026783000,3
1970-01-01 00:00:01.026869400,3
1970-01-01 00:00:01.026955800,3
1970-01-01 00:00:01.027042200,3
1970-01-01 00:00:01.027301400,3
1970-01-01 00:00:01.027387800,3
1970-01-01 00:00:01.027474200,3
1970-01-01 00:00:01.027560600,3
1970-01-01 00:00:01.027647000,3
1970-01-01 00:00:01.027906200,3
1970-01-01 00:00:01.027992600,3
1970-01-01 00:00:01.028079000,3
1970-01-01 00:00:01.028165400,3
1970-01-01 00:00:01.028251800,3
1970-01-01 00:00:01.028511000,3
1970-01-01 00:00:01.028597400,3
1970-01-01 00:00:01.028683800,3
1970-01-01 00:00:01.028770200,3
1970-01-01 00:00:01.028856600,3
1970-01-01 00:00:01.029115800,3
1970-01-01 00:00:01.029202200,3
1970-01-01 00:00:01.029288600,3
1970-01-01 00:00:01.029375000,3
1970-01-01 00:00:01.029461400,3
1970-01-01 00:00:01.029720600,3
1970-01-01 00:00:01.029807000,3
1970-01-01 00:00:01.029893400,3
1970-01-01 00:00:01.029979800,3
1970-01-01 00:00:01.030066200,3
1970-01-01 00:00:01.030325400,3
1970-01-01 00:00:01.030411800,3
1970-01-01 00:00:01.030498200,3
1970-01-01 00:00:01.030584600,3
1970-01-01 00:00:01.030671000,3
1970-01-01 00:00:01.030930200,3
1970-01-01 00:00:01.031016600,3
1970-01-01 00:00:01.031103000,3
1970-01-01 00:00:01.031189400,3
1970-01-01 00:00:01.031275800,3
1970-01-01 00:00:01.031535000,3
1970-01-01 00:00:01.031621400,3
1970-01-01 00:00:01.031707800,3
1970-01-01 00:00:01.031794200,3
1970-01-01 00:00:01.031880600,3
1970-01-01 00:00:01.032139800,3
1970-01-01 00:00:01.032226200,3
1970-01-01 00:00:01.032312600,3
1970-01-01 00:00:01.032399000,1
1970-01-01 00:00:01.032485400,1
1970-01-01 00:00:01.032744600,1
1970-01-01 00:00:01.032831000,1
1970-01-01 00:00:01.032917400,1
1970-01-01 00:00:01.033003800,1
1970-01-01 00:00:01.033090200,1
1970-01-01 00:00:01.034040600,1
1970-01-01 00:00:01.034127000,3
1970-01-01 00:00:01.034213400,3
1970-01-01 00:00:01.034299800,3
1970-01-01 00:00:01.034559000,3
1970-01-01 00:00:01.034645400,3
1970-01-01 00:00:01.034731800,3
1970-01-01 00:00:01.034818200,3
1970-01-01 00:00:01.034904600,3
1970-01-01 00:00:01.035163800,3
1970-01-01 00:00:01.035250200,3
1970-01-01 00:00:01.035336600,3
1970-01-01 00:00:01.035423000,3
1970-01-01 00:00:01.035509400,3
1970-01-01 00:00:01.035768600,3
1970-01-01 00:00:01.035855000,3
1970-01-01 00:00:01.035941400,3
1970-01-01 00:00:01.036027800,3
1970-01-01 00:00:01.036114200,3
1970-01-01 00:00:01.036373400,3
1970-01-01 00:00:01.036459800,3
1970-01-01 00:00:01.036546200,3
1970-01-01 00:00:01.036632600,3
1970-01-01 00:00:01.036719000,3
1970-01-01 00:00:01.036978200,3
1970-01-01 00:00:01.037064600,3
1970-01-01 00:00:01.037151000,3
1970-01-01 00:00:01.037237400,3
1970-01-01 00:00:01.037323800,3
1970-01-01 00:00:01.037583000,3
1970-01-01 00:00:01.037669400,3
1970-01-01 00:00:01.037755800,3
1970-01-01 00:00:01.037842200,3
1970-01-01 00:00:01.037928600,3
1970-01-01 00:00:01.038187800,3
1970-01-01 00:00:01.038274200,3
1970-01-01 00:00:01.038360600,3
1970-01-01 00:00:01.038447000,3
1970-01-01 00:00:01.038533400,3
1970-01-01 00:00:01.038792600,3
1970-01-01 00:00:01.038879000,3
1970-01-01 00:00:01.038965400,3
1970-01-01 00:00:01.039051800,3
1970-01-01 00:00:01.039138200,3
1970-01-01 00:00:01.039397400,3
1970-01-01 00:00:01.039483800,3
1970-01-01 00:00:01.039570200,3
1970-01-01 00:00:01.039656600,3
1970-01-01 00:00:01.039743000,3
